jobName,companyName,companyProp,salary,workExperience,recruitmentNumber,education,五险一金,带薪休假,员工旅游,周末双休,弹性工作,餐补,交通补助,年底双薪,股票期权
招转三维模型设计师（新人）,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
设计+晋升3d设计+新人,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
动漫/漫画制作+设计人员,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
游戏动画设计人员,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
广告设计/创意人员,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
EA管理分析师,东恒万通(北京)信息咨询服务有限公司 ,合资,12500.5,1-3年,1人 ,本科,1,0,1,0,1,0,0,0,0
C++开发工程师（无线通信领域）,瞬联讯通科技(北京)有限公司,外商独资,16000.0,不限,1人 ,本科,1,0,0,1,1,0,0,0,0
JAVA架构师-北三环-wx(1389),北京联想利泰软件有限公司,外商独资,12500.5,不限,2人 ,本科,0,0,0,0,0,0,0,0,0
C/C++开发工程师(人工智能领域),瞬联讯通科技(北京)有限公司,外商独资,18000.0,3-5年,1人 ,本科,1,0,0,1,0,0,0,0,0
linux c开发工程师,北京汉克时代科技有限公司 ,民营,12000.0,1-3年,2人 ,本科,1,0,0,0,0,0,0,0,0
Linux C开发工程师,北京天融信科技有限公司 ,民营,12500.5,1-3年,1人 ,本科,1,0,0,0,0,1,1,0,0
C开发工程师,北京天融信科技有限公司 ,民营,17500.5,3-5年,1人 ,不限,1,0,0,0,1,1,1,0,0
Windows开发工程师,北京天融信科技有限公司 ,民营,12500.5,1-3年,1人 ,本科,1,0,0,0,0,1,1,0,0
云方向业务部门_C/C++工程师,北京思特奇信息技术股份有限公司 ,上市公司,11500.0,1-3年,1人 ,本科,1,0,0,0,1,1,1,0,0
C++开发工程师,中科软科技股份有限公司,股份制企业,15000.0,1-3年,1人 ,本科,1,0,0,1,0,1,0,1,0
Wireless communication researcher,索尼公司,外商独资,25000.5,不限,2人 ,硕士,1,0,1,0,1,0,0,0,0
互联网产品技术研发,中视前卫影视传媒有限公司 ,国企,12500.5,3-5年,2人 ,本科,0,0,0,0,0,0,0,0,0
视频-产品技术中心-搜索研发工程师,搜狐视频 ,上市公司,22500.0,1-3年,1人 ,本科,0,0,0,0,0,0,0,0,0
.net开发工程师,用友网络科技股份有限公司,上市公司,15500.0,1-3年,3人 ,本科,0,0,0,0,0,0,0,0,0
高级大数据开发工程师(J180705004),滴滴出行,外商独资,25000.0,3-5年,1人 ,本科,1,0,0,0,1,0,0,1,0
几何算法方案架构工程师(005100),广联达科技股份有限公司,民营,32500.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
C++高级开发工程师+-造价BG产品(003607),广联达科技股份有限公司,民营,25000.5,3-5年,6人 ,本科,0,0,0,0,0,0,0,0,0
SDK服务器工程师,北京字节跳动科技有限公司 ,民营,26500.0,5-10年,1人 ,本科,0,0,0,0,1,0,0,0,0
零基础游戏开发+五险一金双休,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
服务器开发工程师,北京字节跳动科技有限公司 ,民营,22500.0,1-3年,3人 ,本科,0,0,0,0,1,1,0,0,0
初级风控经理1,东恒万通(北京)信息咨询服务有限公司 ,合资,12500.5,1-3年,1人 ,本科,1,0,1,1,1,0,0,0,0
数据科学家(005304),广联达科技股份有限公司,民营,29000.0,不限,1人 ,硕士,0,0,0,0,0,0,0,0,0
几何算法方案架构工程师(005095),广联达科技股份有限公司,民营,32500.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
高级java工程师（招聘项目）,北京对啊网教育科技有限公司 ,合资,16000.0,1-3年,2人 ,不限,1,0,1,0,1,0,0,0,0
高级.NET开发工程师,四川华澳新桥集团有限公司 ,民营,12500.5,3-5年,1人 ,本科,1,0,0,0,1,0,0,1,0
大数据工程师,北京字节跳动科技有限公司 ,民营,30000.0,1-3年,3人 ,本科,0,0,0,0,1,0,0,0,0
品牌广告前端实习生,北京字节跳动科技有限公司 ,民营,6000.0,不限,3人 ,本科,0,0,0,0,1,0,0,0,0
安卓开发工程师,天九共享控股集团,民营,12500.5,1-3年,1人 ,本科,1,0,1,0,0,0,0,0,0
抓取工程师 - 视频,北京字节跳动科技有限公司 ,民营,37500.0,3-5年,3人 ,本科,0,0,0,0,1,0,0,0,0
数据平台 - 数据传输平台高级工程师,北京字节跳动科技有限公司 ,民营,30000.0,1-3年,3人 ,本科,0,0,0,0,1,1,0,0,0
PHP开发工程师 - 电商,北京字节跳动科技有限公司 ,民营,40000.0,3-5年,4人 ,本科,0,0,0,0,1,0,0,0,0
Python开发工程师 - 变现业务,北京字节跳动科技有限公司 ,民营,32500.0,1-3年,5人 ,本科,0,0,0,0,1,0,0,0,0
Android leader - 新业务,北京字节跳动科技有限公司 ,民营,40000.0,3-5年,1人 ,本科,0,0,0,0,1,1,0,0,0
数据开发工程师 - 变现业务,北京字节跳动科技有限公司 ,民营,30000.0,1-3年,2人 ,本科,0,0,0,0,1,0,0,0,0
iOS leader - 新业务,北京字节跳动科技有限公司 ,民营,40000.0,5-10年,1人 ,本科,0,0,0,0,1,0,0,0,0
后端开发工程师 - 商业变现,北京字节跳动科技有限公司 ,民营,37500.0,3-5年,5人 ,本科,0,0,0,0,1,0,0,0,0
ios开发工程师,天九共享控股集团,民营,17500.5,3-5年,2人 ,本科,1,0,1,0,0,0,0,0,0
高级运维研发工程师,北京字节跳动科技有限公司 ,民营,30000.0,1-3年,1人 ,本科,0,0,0,0,1,0,0,0,0
网络工程师,北京字节跳动科技有限公司 ,民营,30000.0,1-3年,3人 ,本科,0,0,0,0,1,0,0,0,0
IOS开发工程师,北京字节跳动科技有限公司 ,民营,22500.0,3-5年,1人 ,本科,0,0,0,0,1,0,0,0,0
JAVA开发工程师,天九共享控股集团,民营,15000.0,3-5年,2人 ,本科,1,0,1,1,0,0,0,0,0
日资网络工程师(编号97606) 日语必须,上海艾杰飞人力资源有限公司 ,外商独资,11000.0,3-5年,1人 ,本科,1,0,0,0,0,0,0,0,0
NLP算法工程师 - 知识图谱,北京字节跳动科技有限公司 ,民营,37500.0,1-3年,3人 ,本科,0,0,0,0,1,0,0,0,0
JAVA开发经理,天九共享控股集团,民营,25000.0,5-10年,1人 ,本科,1,0,1,1,0,0,0,0,0
客户端开发工程师,北京字节跳动科技有限公司 ,民营,40000.0,3-5年,18人 ,本科,1,0,0,0,0,0,0,0,0
数据平台 - 分布式任务调度平台高级工程师,北京字节跳动科技有限公司 ,民营,30000.0,1-3年,3人 ,本科,0,0,0,0,1,1,0,0,0
高级服务端研发工程师,北京字节跳动科技有限公司 ,民营,30000.0,3-5年,3人 ,本科,0,0,0,0,1,0,0,0,0
瓜子IM开发工程师及架构师(003235),车好多集团,民营,40000.5,5-10年,1人 ,本科,1,0,0,0,1,0,0,1,1
资深风控策略工程师(J180507005),滴滴出行,外商独资,25000.0,3-5年,1人 ,本科,1,0,0,0,1,0,0,1,0
软件工程师（流媒体）,烽火通信科技股份有限公司,国企,0.0,不限,5人 ,本科,1,0,0,0,0,0,0,1,1
java高级开发工程师（北京）-广正(004990),广联达科技股份有限公司,民营,25000.5,5-10年,3人 ,不限,0,0,0,0,0,0,0,0,0
游戏原画设计制图（非建筑制图）,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
游戏人物角色（带新人）月入1w,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
游戏测试人员（可无经验）,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
终端FAE研发（安卓）,中软国际科技服务有限公司 ,上市公司,0.0,1-3年,2人 ,大专,1,0,0,0,1,0,0,0,0
C语言开发（提供住宿）,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
C语言开发,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
Linux C开发工程师---外派大唐,大连斯锐信息技术有限公司 ,上市公司,15000.0,3-5年,1人 ,本科,1,0,0,0,0,0,0,1,0
数据分析专员,上海微创软件股份有限公司,合资,7000.0,不限,3人 ,本科,1,0,0,0,0,0,0,0,0
服务端开发工程师-C++（实习）,北京奇虎科技有限公司,上市公司,0.0,不限,5人 ,本科,0,0,0,0,1,0,0,0,0
C#语言开发,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
资深导航工程师,戴姆勒大中华区投资有限公司 ,合资,0.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
游戏开发C语言开发,北京翡翠教育科技集团有限公司 ,民营,5000.5,不限,5人 ,不限,1,0,0,1,0,0,1,0,0
Linux C++ 开发工程师-263,如舜投资(上海)有限公司 ,民营,20500.0,不限,1人 ,本科,1,0,0,1,1,1,0,0,0
资深导航线上工程师,戴姆勒大中华区投资有限公司 ,合资,0.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
算法工程师,商城区域大易 ,民营,0.0,3-5年,1人 ,本科,0,0,0,0,0,0,0,0,0
公有云运维工程师,浪潮集团有限公司 ,国企,11500.0,3-5年,1人 ,本科,1,0,0,1,0,0,0,0,0
大数据工程师,商城区域大易 ,民营,0.0,3-5年,1人 ,本科,0,0,0,0,0,0,0,0,0
测试工程师,商城区域大易 ,民营,0.0,3-5年,1人 ,本科,0,0,0,0,0,0,0,0,0
大数据安全架构师-生态业务部,京东集团 ,外商独资,0.0,3-5年,1人 ,本科,0,0,0,0,0,1,0,0,0
行业架构师-京东云交付部,京东集团 ,外商独资,0.0,5-10年,1人 ,本科,0,0,0,0,0,1,0,0,0
结构设计师-系统工程部,北京新松佳和电子系统股份有限公司 ,股份制企业,0.0,不限,2人 ,本科,1,0,1,0,0,1,0,0,0
数据分析师,京东集团 ,外商独资,0.0,5-10年,1人 ,本科,1,0,0,1,0,1,0,1,0
工具开发工程师,海尔集团公司 ,国企,0.0,不限,1人 ,本科,1,0,0,0,0,1,0,0,0
开放平台架构师,京东集团 ,外商独资,0.0,5-10年,1人 ,本科,1,0,1,0,0,0,0,1,0
软件工程师--应用技术部,北京新松佳和电子系统股份有限公司 ,股份制企业,0.0,不限,8人 ,本科,1,0,1,0,0,1,0,0,0
Web前端开发工程师,戴姆勒大中华区投资有限公司 ,合资,0.0,3-5年,1人 ,本科,0,0,0,0,0,0,0,0,0
创意设计师（内容方向）,贝壳找房 ,民营,19500.0,1-3年,10人 ,本科,0,0,0,1,1,0,0,1,0
C++软件开发工程师(J12117),方正国际软件（北京）有限公司 ,合资,0.0,1-3年,2人 ,本科,1,0,0,0,0,0,0,0,0
C++开发工程师-机器人方向06261031,京东金融 ,外商独资,0.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
工艺设计师-品控中心,北京新松佳和电子系统股份有限公司 ,股份制企业,0.0,不限,2人 ,大专,1,0,1,0,0,1,0,0,0
linux开发工程师,纬创软件 (北京),民营,17500.5,1-3年,5人 ,本科,1,0,1,1,1,0,0,0,0
c++/qt高级工程师,北京中公教育科技股份有限公司,民营,30000.0,1-3年,1人 ,本科,1,0,0,1,0,0,1,0,0
C ++,新东方教育（科技）集团,上市公司,17500.5,3-5年,2人 ,本科,1,0,1,0,0,1,0,0,0
产品运营（内容策略方向）,贝壳找房 ,民营,20500.0,3-5年,4人 ,本科,0,0,0,1,1,0,0,1,0
UI设计学徒+包住宿,北京翡翠教育科技集团有限公司 ,民营,9000.5,不限,20人 ,大专,1,0,0,1,0,0,0,1,1
用户运营（内容方向）,贝壳找房 ,民营,19500.0,1-3年,2人 ,本科,0,0,0,1,1,0,0,1,0
后端开发工程师,戴姆勒大中华区投资有限公司 ,合资,0.0,1-3年,1人 ,本科,0,0,0,0,0,0,0,0,0
HD Map Simulation,戴姆勒大中华区投资有限公司 ,合资,0.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
高级结构工程师,成都市极米科技有限公司 ,民营,0.0,5-10年,2人 ,本科,1,0,0,0,0,0,0,0,0
专家系统AI工程师,正元地理信息有限责任公司,国企,20000.0,5-10年,2人 ,硕士,1,0,0,1,0,0,1,0,0
日志统计和挖掘工程师,新浪网 ,外商独资,30000.0,3-5年,2人 ,硕士,1,0,0,0,1,1,0,0,0
软件开发工程师,北京千伯同创教育科技有限公司 ,民营,2500.0,不限,5人 ,本科,1,0,0,1,0,0,0,1,0
研发工程师,北京天航信民航通信网络发展有限公司 ,国企,16000.0,3-5年,5人 ,本科,0,0,0,0,0,0,0,0,0
.net工程师,北京首安信息技术有限公司 ,民营,8000.0,不限,3人 ,大专,1,0,0,0,0,0,0,0,0
软件开发工程师,北京四方继保自动化股份有限公司 ,股份制企业,11500.0,1-3年,1人 ,本科,1,0,0,0,0,1,1,0,0
中级C/C++开发工程师,杭州展鸿科技有限公司,民营,14500.0,3-5年,5人 ,本科,1,0,1,0,0,0,0,0,0
Map Tile Services,北京人合创咨询有限公司 ,民营,40000.5,3-5年,3人 ,本科,0,0,0,0,0,0,0,0,0
Java+flex开发工程师,北京银丰新融科技开发有限公司 ,外商独资,9000.5,1-3年,1人 ,大专,1,0,0,0,0,1,0,1,0
Android车载应用高级开发工程师,贵安新区新特电动汽车工业有限公司 ,合资,25000.5,不限,5人 ,本科,1,0,0,1,0,1,1,1,0
软件开发工程师java（智慧管网）,北京中油瑞飞信息技术有限责任公司,国企,20000.0,3-5年,2人 ,本科,1,0,0,1,0,1,0,0,0
iOS、Mac开发工程师,随锐科技股份有限公司 ,股份制企业,17500.5,3-5年,1人 ,本科,0,0,0,0,0,0,0,0,0
"java,jquery,vue开发",北京科博纳信息技术有限公司,民营,9000.5,1-3年,2人 ,本科,1,0,0,1,0,0,0,0,0
应用软件开发工程师,西安惠雷通信科技有限公司,民营,9500.0,不限,10人 ,不限,0,0,0,0,0,0,0,0,0
JAVA高级工程师,北京若为信息技术有限公司 ,民营,22500.0,3-5年,2人 ,本科,1,0,0,0,0,1,1,0,0
高级Java4年以上 Sdx,北京中科建友科技股份有限公司 ,民营,10000.0,3-5年,5人 ,本科,1,0,0,0,0,0,0,0,0
java开发工程师,浙江金酷网络科技有限公司,民营,14000.0,1-3年,1人 ,本科,1,0,0,1,1,0,0,1,0
高级JAVA工程师,北京天悦互动科技有限公司 ,民营,25000.5,3-5年,4人 ,本科,1,0,0,1,1,0,0,0,0
Java工程师（数据中心）,达飞云贷科技（北京）有限公司 ,民营,22500.0,3-5年,3人 ,本科,1,0,1,0,0,0,0,1,0
JAVA高级研发工程师,北京铂瑞公寓管理有限公司 ,民营,25000.5,3-5年,1人 ,不限,1,0,0,1,0,1,1,1,0
搜狐媒体-社交产品中心-高级Java开发工程师,搜狐媒体 ,上市公司,25000.5,3-5年,2人 ,本科,0,0,0,0,0,0,0,0,0
高级java开发工程师,联合汇商信息技术有限公司 ,民营,18500.0,5-10年,1人 ,本科,1,0,1,0,1,0,0,0,0
游戏开发C语言开发实习生,北京汇众鼎视数字传媒科技有限公司 ,股份制企业,9000.5,1年以下,3人 ,大专,0,0,0,0,0,0,0,1,0
大数据采集工程师(zy-t-20180522-001b),太极计算机股份有限公司 ,国企,13500.0,3-5年,1人 ,本科,1,0,0,1,1,1,0,0,0
大数据架构工程师（zy-t-20180522-002b)）,太极计算机股份有限公司 ,国企,13500.0,1-3年,1人 ,本科,0,0,0,0,0,0,0,0,0
数据分析师（数据中心）,达飞云贷科技（北京）有限公司 ,民营,23500.0,3-5年,2人 ,本科,0,0,1,0,0,0,0,1,0
资深地图编辑工程师,戴姆勒大中华区投资有限公司 ,合资,0.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
BI开发工程师,我爱我家集团,上市公司,20000.0,5-10年,1人 ,本科,1,0,0,0,0,0,0,1,0
云计算工程师,联想集团有限公司,合资,0.0,3-5年,2人 ,本科,1,0,0,0,0,1,0,0,0
测试经理（QY-T-20180626-003B）,太极计算机股份有限公司 ,国企,10500.0,3-5年,1人 ,本科,1,0,0,0,1,1,1,0,0
微信小程序开发工程师,戴姆勒大中华区投资有限公司 ,合资,0.0,1-3年,1人 ,本科,0,0,0,0,0,0,0,0,0
软件运维（zf-t-20180628-005b)）,太极计算机股份有限公司 ,国企,5000.0,1-3年,1人 ,本科,1,0,0,0,1,1,1,0,0
测试,中软国际科技服务有限公司 ,上市公司,0.0,1-3年,1人 ,大专,1,0,0,0,0,0,0,0,0
ASIC STA工程师-北京,展讯通信(上海)有限公司,上市公司,22500.0,1-3年,2人 ,硕士,0,0,0,0,0,0,0,0,0
承保高级开发,泰康在线财产保险股份有限公司 ,股份制企业,15000.0,5-10年,2人 ,不限,1,0,0,0,1,0,0,0,0
平台业务-后市场运营经理(J180611015),滴滴出行,外商独资,25000.0,3-5年,1人 ,本科,1,0,0,0,1,0,0,0,0
公共安全领域标准专家,华为技术有限公司 ,民营,0.0,5-10年,1人 ,本科,1,0,1,0,1,0,0,0,1
物联网-解决方案专家,中国中信集团有限公司,国企,40000.5,不限,1人 ,不限,1,0,1,0,0,1,0,0,0
BI工程师J11533,易鑫集团 ,上市公司,12500.5,不限,999人 ,不限,0,0,0,0,0,0,0,0,0
项目经理J10771,易鑫集团 ,上市公司,30000.0,不限,2人 ,不限,0,0,0,0,0,0,0,0,0
信息安全工程师,北京协力筑成金融信息服务股份有限公司 ,民营,17500.5,不限,1人 ,不限,1,0,0,0,0,0,0,0,0
资深客户体验分析师,美团点评,合资,0.0,3-5年,2人 ,本科,1,0,0,0,1,0,0,0,0
2019校招-流媒体开发工程师,北京世纪好未来教育科技有限公司,上市公司,12500.5,不限,10人 ,本科,1,0,0,0,0,0,0,0,1
标签标注（儿童资源） ,上海微创软件股份有限公司,合资,4250.0,不限,6人 ,大专,0,0,0,0,0,0,0,0,0
文档开发工程师,北京天融信科技有限公司 ,民营,9000.5,1-3年,1人 ,本科,0,0,0,0,0,0,0,0,0
数据处理工程师（数据中心）,达飞云贷科技（北京）有限公司 ,民营,21500.0,3-5年,4人 ,本科,1,0,1,0,0,0,0,1,0
ETL工程师,北明软件有限公司北京分公司,民营,15500.0,3-5年,1人 ,本科,1,0,0,1,0,1,0,1,0
新媒体（互联网）内容运营,北京中油瑞飞信息技术有限责任公司,国企,15000.0,5-10年,1人 ,本科,1,0,0,1,0,1,0,0,0
实施工程师(流程),北京中油瑞飞信息技术有限责任公司,国企,32500.0,3-5年,2人 ,本科,1,0,1,0,0,0,0,0,0
2019校招-C++开发工程师,北京世纪好未来教育科技有限公司,上市公司,12500.5,无经验,20人 ,本科,1,0,0,0,0,0,0,0,1
数字IC后端工程师0904,展讯通信(上海)有限公司,上市公司,22500.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
web开发工程师,北京中油瑞飞信息技术有限责任公司,国企,15000.0,3-5年,1人 ,本科,1,0,1,0,0,0,0,0,0
实施工程师(监控),北京中油瑞飞信息技术有限责任公司,国企,32500.0,3-5年,2人 ,本科,1,0,1,0,0,0,0,0,0
H5开发工程师,中国第一汽车集团有限公司红旗智行科技公司筹备组,国企,0.0,3-5年,2人 ,本科,0,0,0,0,0,0,0,0,0
数据质量监控人员,泰康在线财产保险股份有限公司 ,股份制企业,12500.0,3-5年,1人 ,本科,1,0,0,0,1,0,0,0,0
大数据人工智能工程师,太极计算机股份有限公司 ,国企,16500.0,3-5年,1人 ,本科,1,0,0,0,1,1,1,0,0
监管行业解决方案总监,北京天融信科技有限公司 ,民营,25000.5,5-10年,1人 ,本科,1,0,0,0,0,1,1,0,0
产品经理,上海汉得信息技术股份有限公司 ,其它,12000.0,不限,1人 ,本科,1,0,1,0,0,1,0,0,1
数据分析师-网络安全方向,北京天融信科技有限公司 ,民营,15000.0,3-5年,2人 ,本科,1,0,0,0,1,1,1,0,1
数据分析师,北京天融信科技有限公司 ,民营,15000.0,3-5年,1人 ,本科,1,0,0,0,0,1,1,0,0
2019校招-Go开发工程师,北京世纪好未来教育科技有限公司,上市公司,12500.5,无经验,10人 ,本科,1,0,0,0,0,0,0,0,1
Web Development Tech Lead,联想集团有限公司,合资,0.0,5-10年,1人 ,本科,0,0,0,0,0,0,0,0,0
测试主管,广东雨林木风计算机科技有限公司北京分公司 ,上市公司,12500.5,3-5年,1人 ,大专,0,0,0,0,0,0,0,0,0
U3D技术美术,北京昆仑万维科技股份有限公司 ,民营,25000.0,5-10年,1人 ,本科,1,0,0,0,1,0,0,0,0
数据开发工程师（BX1wy）,北京东方国信科技股份有限公司 ,上市公司,8000.0,1-3年,1人 ,本科,0,0,0,0,0,0,0,0,0
产品经理（物联网方向）,新奥集团股份有限公司 ,民营,15000.0,3-5年,1人 ,本科,1,0,1,0,0,1,0,0,0
大数据工程师(001197),北京辰安科技股份有限公司,上市公司,15000.0,3-5年,1人 ,博士,0,0,0,0,0,0,0,0,0
项目实施工程师（GYHL1wlz1）,北京东方国信科技股份有限公司 ,上市公司,10500.0,1-3年,8人 ,本科,1,0,1,0,0,0,0,1,0
高级数据挖掘工程师（YD1ljz）,北京东方国信科技股份有限公司 ,上市公司,20000.0,3-5年,3人 ,本科,1,0,1,0,0,0,0,1,0
